X,Y,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID,FISH,CAUTION,LOC_INFO
126.6431944,34.32705556,완도,칠암각 갯바위,"펄, 조개껍질",3.6~4.6,전라남도 완도군,1,864,DT_0027,완도,,"완도항 입구 몰서(방파제) 주변에 간출암이 존재하고 섬 주변으로 다수의 양식장이 있으며 남측의 왜몰초, 서측의 납당여 부근을 운항하는 선박은 주의하여야 한다.","완도의 주요 어종은 농어, 감성돔, 참돔, 숭어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 정어리살, 전어살, 미꾸라지, 오징어살(꼴두기살) 등을 사용한다. 완도 방파제에서도 낚시를 많이 하며, 완도의 서측부근 방파제에서도 낚시를 많이 한다. 주로 완도항 방파제에서 갑오징어 및 감성돔이 잘 올라오는 편이다."
127.0366111,34.42833333,금당도,육산리 해변,모래,1.2~1.6,전라남도 완도군,1,865,DT_0027,완도,,금당도 동측해역을 제외하고 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.,"금당도의 주요 어종은 감성돔, 농어, 볼락, 도다리, 노래미, 학꽁치 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 원투낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 곤쟁이, 파래새우 등을 사용한다. 감성돔떼가 지나가는 길목으로 내만권 감성돔을 잡기에 최적이라 할 수 있다.
금당도 주변의 빠른 조류 때문에 조금을 전후한 물때가 가장 좋다."
127.0606389,34.39997222,금당도,금당도 목섬 철탑밑,암,0.4~4.2,전라남도 완도군,1,866,DT_0027,완도,,금당도 동측해역을 제외하고 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.,"금당도의 주요 어종은 감성돔, 농어, 볼락, 도다리, 노래미, 학꽁치 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 원투낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 곤쟁이, 파래새우 등을 사용한다. 감성돔떼가 지나가는 길목으로 내만권 감성돔을 잡기에 최적이라 할 수 있다.
금당도 주변의 빠른 조류 때문에 조금을 전후한 물때가 가장 좋다."
127.0845,34.40622222,금당도,비견도엿도,암,4.3~5.8,전라남도 완도군,1,867,DT_0027,완도,,금당도 동측해역을 제외하고 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.,"금당도의 주요 어종은 감성돔, 농어, 볼락, 도다리, 노래미, 학꽁치 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 원투낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 곤쟁이, 파래새우 등을 사용한다. 감성돔떼가 지나가는 길목으로 내만권 감성돔을 잡기에 최적이라 할 수 있다.
금당도 주변의 빠른 조류 때문에 조금을 전후한 물때가 가장 좋다."
127.0514444,34.42972222,금당도,신흥리제방수문,펄,-0.1~0,전라남도 완도군,1,868,DT_0027,완도,,금당도 동측해역을 제외하고 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.,"금당도의 주요 어종은 감성돔, 농어, 볼락, 도다리, 노래미, 학꽁치 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 원투낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 곤쟁이, 파래새우 등을 사용한다. 감성돔떼가 지나가는 길목으로 내만권 감성돔을 잡기에 최적이라 할 수 있다.
금당도 주변의 빠른 조류 때문에 조금을 전후한 물때가 가장 좋다."
127.0339167,34.42113889,금당도,송아지목,암,1.3~4.5,전라남도 완도군,1,869,DT_0027,완도,,금당도 동측해역을 제외하고 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.,"금당도의 주요 어종은 감성돔, 농어, 볼락, 도다리, 노래미, 학꽁치 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 원투낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 곤쟁이, 파래새우 등을 사용한다. 감성돔떼가 지나가는 길목으로 내만권 감성돔을 잡기에 최적이라 할 수 있다.
금당도 주변의 빠른 조류 때문에 조금을 전후한 물때가 가장 좋다."
127.0103333,34.36883333,금일도·생일도,도지항,암,0.9~2.0,전라남도 완도군,1,870,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
127.0179444,34.33911111,금일도·생일도,신구리 철탑 앞,암,0.9~2.0,전라남도 완도군,1,871,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
127.0826111,34.35361111,금일도·생일도,용황리 해안,펄,0.9~2.0,전라남도 완도군,1,872,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
126.9619167,34.30861111,금일도·생일도,금곡 해수욕장 북측 갯바위,"모래, 조개껍질",3.0~3.9,전라남도 완도군,1,873,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
126.9681944,34.30411111,금일도·생일도,금곡 해수욕장 남측 갯바위,암,4.2~5.0,전라남도 완도군,1,874,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
127.0140833,34.3195,금일도·생일도,생일도 목섬,암,0.1~1.2,전라남도 완도군,1,875,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
127.0159444,34.32452778,금일도·생일도,생일도 헬기장 앞,암,1.2~2.0,전라남도 완도군,1,876,DT_0027,완도,,"평일도 북서측에 천소수심 1.0m의 수문여가 존재하며, 섬 주변으로 양식장이 존재하므로 운항하는 선박은 주의하여야 한다.","금일도·생일도의 주요 어종은 감성돔, 농어, 숭어, 참돔, 노래미, 볼락 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시, 훌치기낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 홍갯지렁이, 사백어, 생선살, 미꾸라지, 오징어살(꼴두기살), 곤쟁이, 파래새우 등을 사용한다. 다시마 양식장 등 해초류가 풍부해 연중낚시가 가능하며, 소량도 철탑부근, 다량도 갯바위, 고려여, 우도섬 방파제 등이 좋은 포인트이다."
127.2432778,34.24777778,초도,막두,"펄, 조개껍질",29.5~37,전라남도 여수시,1,877,DT_0016,여수,,초도 동측 취섬부근 까막여등표 주변에 0.9m의 간출암이 존재하므로 부근을 운항하는 선박은 주의하여야 한다.,"초도의 주요 어종은 농어, 돌돔, 벵에돔, 볼락, 참돔 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 홍갯지렁이, 파래새우, 사백어, 민물새우 등을 사용한다. 섬 전체에서 갯바위 낚시를 하기에 좋고, 선상낚시를 통하여 다양한 어종의 물고기를 잡을 수 있다. 11월 중순에서 1월 말까지는 감성돔이 잘 올라오며, 한사리를 피한 물때가 적기 이다."
127.2565833,34.25169445,초도,수리망태,암,6.7~10.0,전라남도 여수시,1,878,DT_0016,여수,,초도 동측 취섬부근 까막여등표 주변에 0.9m의 간출암이 존재하므로 부근을 운항하는 선박은 주의하여야 한다.,"초도의 주요 어종은 농어, 돌돔, 벵에돔, 볼락, 참돔 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 홍갯지렁이, 파래새우, 사백어, 민물새우 등을 사용한다. 섬 전체에서 갯바위 낚시를 하기에 좋고, 선상낚시를 통하여 다양한 어종의 물고기를 잡을 수 있다. 11월 중순에서 1월 말까지는 감성돔이 잘 올라오며, 한사리를 피한 물때가 적기 이다."
127.2623889,34.24544444,초도,파랑끝,암,7.1~10.0,전라남도 여수시,1,879,DT_0016,여수,,초도 동측 취섬부근 까막여등표 주변에 0.9m의 간출암이 존재하므로 부근을 운항하는 선박은 주의하여야 한다.,"초도의 주요 어종은 농어, 돌돔, 벵에돔, 볼락, 참돔 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 홍갯지렁이, 파래새우, 사백어, 민물새우 등을 사용한다. 섬 전체에서 갯바위 낚시를 하기에 좋고, 선상낚시를 통하여 다양한 어종의 물고기를 잡을 수 있다. 11월 중순에서 1월 말까지는 감성돔이 잘 올라오며, 한사리를 피한 물때가 적기 이다."
127.2622222,34.23888889,초도,딴작부치,암,0.3~1.6,전라남도 여수시,1,880,DT_0016,여수,,초도 동측 취섬부근 까막여등표 주변에 0.9m의 간출암이 존재하므로 부근을 운항하는 선박은 주의하여야 한다.,"초도의 주요 어종은 농어, 돌돔, 벵에돔, 볼락, 참돔 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 홍갯지렁이, 파래새우, 사백어, 민물새우 등을 사용한다. 섬 전체에서 갯바위 낚시를 하기에 좋고, 선상낚시를 통하여 다양한 어종의 물고기를 잡을 수 있다. 11월 중순에서 1월 말까지는 감성돔이 잘 올라오며, 한사리를 피한 물때가 적기 이다."
